,ID,lbm_2002,lbm_2008,lbm_2012,lbm_2014,lbm_2016,lbm_2018,lbm_2020,lbm_2022,cluster
8347,BU08520003,4.027945419,4.039630303,4.088926434,4.130725037,4.152156402,4.129692512,4.13079642,4.135037017,1
8348,BU08520004,3.991122796,3.984207612,4.007078435,4.112779075,4.131147061,4.10827029,4.133325668,4.123173826,4
8349,BU08520005,4.03104153,4.017259731,4.012192551,4.104143044,4.124997825,4.074804492,4.094568957,4.124407132,4
8350,BU08520006,4.073970218,4.061238629,4.087881751,4.176145401,4.187386605,4.161573238,4.272482873,4.190776245,1
8351,BU08520007,4.215471701,4.136719195,4.126538562,4.216138807,4.242342797,4.181084074,4.203040685,4.181999488,1
8352,BU08520009,4.168546708,4.119684309,4.186089003,4.219737802,4.269515232,4.249651756,4.195212163,4.174000147,1
8353,BU08520010,4.252614422,4.285170368,4.220121561,4.274819542,4.289638132,4.250181395,4.244409101,4.298301176,2
8354,BU08520100,4.253286949,4.18308498,4.160975683,4.324340203,4.328218052,4.365109989,4.31535616,4.305937316,2
8355,BU08520200,4.113392954,4.127669722,4.126906524,4.16777399,4.156221322,4.140268371,4.139829149,4.14618535,1
8356,BU08520201,4.177762845,4.166384704,4.103020022,4.248723718,4.239501969,4.217529036,4.211026228,4.155484104,1
8357,BU08520300,4.127477754,4.088468301,4.127374527,4.198115178,4.154755565,4.201286295,4.219787278,4.185821766,1
8358,BU08520301,4.232018855,4.178078819,4.21709391,4.224876282,4.254741659,4.275153792,4.241563212,4.246613127,2
8359,BU08520302,4.166888382,4.071690656,4.132457397,4.264547058,4.225543154,4.216389197,4.215962801,4.219270513,1
8360,BU08520400,4.138756808,4.046561799,4.050810026,4.149859062,4.111292926,4.121679768,4.169336501,4.159495287,1
8361,BU08520401,4.138454066,4.1258422,4.072654531,4.244177594,4.260752272,4.177592847,4.190347849,4.133350109,1
8362,BU08520500,4.212871867,4.181644052,4.217459001,4.25223328,4.309846582,4.275336962,4.269315279,4.27705106,2
8363,BU08551001,4.042263009,4.02184134,4.034659809,3.989367253,4.011915874,3.993551512,3.97736752,4.028248655,4
8364,BU08551002,3.98493218,4.020875578,4.061899661,4.046198987,4.068436642,4.04217508,4.073127264,4.071628081,4
8365,BU08551003,3.99409386,3.98728078,4.009020516,3.96750852,4.008872888,3.997328335,4.018543704,4.01557238,4
8366,BU08551004,4.146451194,4.191013506,4.190911903,4.131865616,4.170610769,4.1054917,4.070276781,4.059058857,1
8367,BU08551101,4.153501286,4.11796289,4.180578634,4.211628875,4.202431786,4.1636529,4.230199094,3.999640466,1
8368,BU08551102,4.166881388,4.173151082,4.222742467,4.202055,4.203393587,4.18549462,4.189337354,4.23818026,1
8369,BU08551103,4.033577106,4.073664741,4.138180725,4.1753478,4.161822627,4.15342603,4.169788793,4.224489365,1
8370,BU08551104,4.081591605,4.085335062,4.118248619,4.10338842,4.100151787,4.095382977,4.112789398,4.157766398,1
8371,BU08551105,4.007264353,4.038046131,4.053362717,3.976688134,3.992917768,4.00500502,4.001004423,4.053850285,4
8372,BU08551201,4.242030671,4.209762387,4.29117806,4.284635549,4.288102859,4.257413001,4.261280782,4.311172518,2
8373,BU08551202,4.304660808,4.245989536,4.290319149,4.267791617,4.285183159,4.271131287,4.26900738,4.312647058,2
8374,BU08551203,4.257007735,4.261846955,4.306732517,4.306531783,4.279267528,4.258566888,4.280362046,4.325464731,2
8375,BU08551301,3.767749999,3.817705,3.88407124,3.965578702,3.999745708,4.009650991,4.036043183,4.106411075,4
8376,BU08551302,3.84565654,3.913931611,3.951368744,3.931381237,3.963349622,4.019937337,4.05421736,4.160639276,4
8377,BU08551401,4.099285742,4.126375617,4.150367126,4.029314562,4.020374345,4.078795797,4.110132183,4.122469873,1
8378,BU08551402,4.04674252,4.061090709,4.051333533,4.035096222,4.051641993,4.073169422,4.141246649,4.163455825,4
8379,BU08551403,3.978121104,4.142721999,4.178049825,4.119756698,4.195834668,4.175337291,4.194716728,4.26162436,1
8380,BU08551405,4.001772132,4.075892652,4.130988708,4.127856954,4.23767066,4.147096076,4.155595348,4.229325321,1
8381,BU08551501,4.0226358,4.06281137,4.073222604,3.966632169,3.960769719,3.982781161,4.016979439,3.989327229,4
8382,BU08551502,3.992237177,4.036557935,4.066740156,3.963353947,3.954489793,3.997235725,4.018704518,4.002519921,4
8383,BU08551503,4.016428286,4.069229255,4.067197023,3.948499661,3.957292566,3.953252591,4.012407532,3.973343691,4
8384,BU08551504,4.000705567,3.993480112,4.016275999,3.873428705,3.879553224,3.876918033,3.892367087,3.876019517,3
8385,BU08551505,4.072985017,4.082015394,4.107410339,3.997565358,4.036780767,4.030874037,4.057544416,4.011237282,4
8386,BU08551601,4.011679917,3.97245289,4.023264047,3.912951259,3.935297865,3.92965923,3.98662002,3.99985981,4
8387,BU08551602,3.924057476,3.933488876,3.957219142,3.822128966,3.821207798,3.866916073,3.901163089,3.888002889,3
8388,BU08551603,4.026125773,4.050604426,4.072809616,4.022263348,3.987998217,4.041184756,4.066035423,4.034064817,4
8389,BU08551604,4.039789139,4.068988767,4.082713905,3.957639694,3.951303143,3.985629002,4.052535751,4.035906384,4
8390,BU08551701,4.118072274,4.159231538,4.19545395,4.173022828,4.229983613,4.169102512,4.175870821,4.184031538,1
8391,BU08551702,4.087225157,4.071736046,4.127408843,4.036744874,4.070637921,4.122805806,4.141797245,4.129955152,1
8392,BU08551703,3.999633661,4.002261701,4.077101241,3.953484286,3.981702311,3.999115953,4.036614069,4.017656274,4
8393,BU08551704,3.968692655,3.99662714,4.043728605,3.92167355,3.948992428,3.996212103,4.039086926,4.026605529,4
8394,BU08551705,4.026228698,4.037133938,4.092850872,3.949043223,3.935006725,4.023454024,4.025007229,4.04946718,4
8395,BU08551706,3.913755959,3.936046141,3.990206904,3.859577239,3.885246312,3.895802708,3.884828841,3.912555222,3
8396,BU08551707,3.999583015,4.028664825,4.036268129,4.037107216,4.041738914,4.080787806,4.10240917,4.112099561,4
8397,BU08551801,3.991337288,4.030051783,4.058902198,3.920493322,3.933570095,3.946849203,4.003573503,3.999078069,4
8398,BU08551802,3.926823406,3.963643998,3.991068967,3.839989507,3.858481813,3.888789734,3.941148119,3.90795732,3
8399,BU08551901,4.070310961,4.073038021,4.105856227,4.010657279,4.021894492,4.051965738,4.109270532,4.087510914,4
8400,BU08551902,4.029515271,4.050744459,4.094057412,3.913550533,3.921961957,3.976896841,4.026704825,4.002477064,4
8401,BU08552001,3.937723187,3.954686424,3.937161309,3.970762031,3.977909056,3.939274422,3.970228258,3.96206062,3
8402,BU08552002,4.041298183,4.028340084,4.047600703,4.058972166,4.10800074,4.079962402,4.036754943,4.059782506,4
8403,BU08552003,4.083260173,4.078954272,4.139632649,4.019800253,3.95486505,3.972189311,3.962876696,3.963459558,4
8404,BU08552101,3.943927278,3.918890391,3.890458015,3.933376151,3.92230043,3.911567529,3.939446439,3.909648237,3
8405,BU08552103,3.895083398,3.904302033,3.963020837,3.877805074,3.90743909,3.820335225,3.933374811,3.988191591,3
8406,BU08552201,4.05213915,4.04764793,4.086381139,4.058184806,4.076494065,4.061858864,4.065053047,4.092966729,4
8407,BU08552202,3.908308966,3.957810338,3.975502746,3.907478055,3.96811586,3.955426188,3.962996076,3.982502464,3
8408,BU08552301,3.892733047,3.896082196,3.927645099,3.862874133,3.901319288,3.839530466,3.844607389,3.905437407,3
8409,BU08552302,4.045893729,4.015197784,4.028755389,3.894967861,3.946128822,3.911440551,3.921198131,3.953242584,4
8410,BU08552303,3.90753748,3.905472473,3.933970099,3.8876508,3.905847215,3.866313951,3.901394788,3.929518288,3
8411,BU08552304,3.939507232,3.927145227,3.93278294,3.893569247,3.873733303,3.827398745,3.856429588,3.90969727,3
8412,BU08552305,4.102578816,4.049529467,4.081851923,3.975340577,4.029140253,3.953798812,3.943068614,4.011922966,4
8413,BU08552401,4.001501407,3.977959152,4.040194973,3.908594947,3.954062877,3.895592199,3.899380613,3.949129464,3
8414,BU08552402,4.017811462,3.975058021,4.019704266,3.931328557,3.97081468,3.947748073,3.961052869,4.010823586,4
8415,BU08552403,3.992291982,3.979294439,4.017581818,3.9292413,3.972379999,3.982091677,3.971953698,4.012106666,4
8416,BU08552501,3.931798844,3.92749527,4.015262997,3.934179477,3.92621157,3.950979816,3.972558858,3.985936347,3
8417,BU08552502,3.98941386,3.962861094,4.023953053,3.932506908,3.954694579,3.939299815,3.960344912,3.982678556,4
8418,BU08552503,4.026871286,4.007357132,4.035029598,3.989322214,3.947293891,3.974977428,4.007891099,3.992252324,4
8419,BU08552504,4.044757027,4.006700914,4.01677816,3.95807148,4.021321691,3.944254208,3.975096358,3.968010633,4
8420,BU08552601,4.014162273,4.024233389,4.039893108,3.946280971,3.945329722,3.969772324,4.000227954,4.027756078,4
8421,BU08552602,4.088221939,4.060214268,4.035897551,3.98762249,3.999681656,3.964276567,3.975828966,3.968383193,4
8422,BU08552603,4.050872884,4.035871979,4.068608503,3.95508693,3.939550353,3.98235958,4.016540349,4.025033419,4
8423,BU08552604,3.995926541,3.958713344,4.00616665,3.911891491,3.872270642,3.925522228,3.958497601,4.014298737,3
8424,BU08552605,4.119641585,4.087194594,4.090769242,3.962752032,3.95229756,4.006425114,4.052107922,4.057701178,4
8425,BU08552701,4.0237908,3.92753281,4.036642534,4.001946609,4.015964768,4.041212178,4.041302067,4.102646825,4
8426,BU08552702,4.003090056,4.007774512,4.028422693,3.970296736,3.978593613,3.962143687,3.981205717,4.019111384,4
8427,BU08552703,3.936824354,3.987788372,3.998412901,3.93133217,3.946698309,3.958562419,3.985121978,4.0034897,4
8428,BU08552801,3.998517563,3.967219903,3.922361252,3.67169307,3.788588459,3.871407381,3.861707339,3.938976684,3
8429,BU08552902,4.028727493,4.019541171,4.022429729,3.961224451,3.898554009,3.925860175,3.938455706,4.022779926,4
8430,BU08552903,4.011326743,4.032163077,4.065074633,3.97163399,3.930926077,3.900885272,3.972144548,3.975503387,4
8431,BU08552904,4.020481954,3.978775493,4.006899008,3.921090417,3.904691591,3.844982202,3.912163633,3.911795468,3
8432,BU08552905,4.135692646,4.128780759,4.150510003,4.091818869,4.041766462,3.997922433,4.053738712,4.034212374,4
8433,BU08552906,4.135268237,4.269847416,4.134479775,4.153354585,4.175238958,4.109718506,4.147115549,4.136218091,1
8434,BU08552907,4.047166873,4.049921686,4.087719769,4.096726025,4.040393372,4.044034186,4.10653067,4.048447809,4
8435,BU08553001,4.467742498,4.384554998,4.31352165,4.453518838,4.532975057,4.387420047,4.442192986,4.510590487,0
8436,BU08553101,4.102077476,4.130917144,4.181823092,4.11936129,4.227714451,4.182284655,4.205514228,4.251982809,1
8437,BU08553102,4.325052672,4.248273579,4.265396317,4.283184786,4.205329234,4.272701875,4.227299553,4.308284081,2
8438,BU08553103,4.236898233,4.206135273,4.329019007,4.266121114,4.289510007,4.328215646,4.389766764,4.337832165,2
8439,BU08553201,3.91095621,3.944023387,3.995193125,3.952336379,3.994214283,4.001338435,4.026522527,4.03804898,4
8440,BU08553202,3.823522725,3.859015264,3.855030081,3.77016522,3.84187998,3.854302029,3.857765889,3.88741855,3
8441,BU08553203,3.903846615,3.950653626,3.951941395,3.89026455,3.960174909,3.95131638,3.983870608,3.978832353,3
8442,BU08553204,4.040539172,4.064284282,4.055853948,4.013854037,4.071719578,4.062832174,4.08944307,4.123331386,4
8443,BU08553205,3.854609531,3.91838736,3.927248658,3.883288264,3.922791345,3.936733357,3.958067097,3.970186212,3
8444,BU08553206,3.991705508,4.024902172,4.081615977,3.96615119,4.027842576,4.018305324,4.000647752,4.044782036,4
8445,BU08553207,3.897300402,3.916486949,3.929929043,3.854366604,3.931254427,3.906769299,3.902832095,3.940078095,3
8446,BU08553208,4.00123127,3.985395952,4.002206425,4.000428929,4.006333993,3.977523413,4.001601487,4.012974563,4
8447,BU08553209,4.180464502,3.834279436,4.005948648,4.013674198,4.096934626,4.056578431,4.088453861,4.138806902,4
8448,BU08553301,4.102490229,4.127365021,4.32004324,4.085744341,4.135699977,4.157904869,4.093947935,4.171537151,1
8449,BU08553302,4.352061027,4.104376149,4.248642707,4.226460069,4.202913185,4.14940336,4.171067317,4.172199404,2
8450,BU08553303,4.364415519,4.316928097,4.366399996,4.399908545,4.381678514,4.402741301,4.269275059,4.223418308,0
8451,BU08553402,4.305251222,4.292866236,4.395122064,4.383129161,4.333980103,4.32261452,4.283811791,4.31377761,2
8452,BU08553501,4.215540507,4.270607274,4.31718442,4.32378729,4.347297648,4.345173158,4.361193359,4.366743489,2
8453,BU08553502,4.100660623,4.158059717,4.216569931,4.246743772,4.24826539,4.250019382,4.267152669,4.263223868,2
8454,BU08553503,4.141148562,4.192157143,4.245251285,4.23958531,4.316770897,4.279888033,4.29156812,4.273354696,2
8455,BU08553504,4.112188513,4.132834321,4.186526492,4.216091192,4.28155438,4.230614536,4.260770737,4.254434102,2
8456,BU08553601,4.20789809,4.22709918,4.262920025,4.250378103,4.274814779,4.263568304,4.284334805,4.30279878,2
8457,BU08553602,4.231891658,4.183939168,4.199103594,4.209992534,4.248553796,4.228201685,4.243644371,4.250111768,2
8458,BU08553603,3.971516956,3.925679363,3.951493983,3.929459092,3.999127045,3.918544727,3.923594318,3.939524002,3
8459,BU08553702,3.915457358,3.880666681,3.959903265,3.862659257,3.929383726,3.889523754,3.887255528,3.895956441,3
8460,BU08553703,3.838492219,3.809097113,3.924149375,3.975986957,4.066845942,4.003293094,4.007516717,4.000609917,4
8461,BU08553704,4.10663857,4.065571047,4.116378645,4.111103374,4.10812074,4.113083762,4.16348596,4.145290801,1
8462,BU08553705,4.276848665,4.260120409,4.308518484,4.361790901,4.362811947,4.363955648,4.371416117,4.383337655,0
8463,BU08553706,3.99397416,4.293530689,4.232247687,4.131351086,4.20817395,4.143620318,4.144694223,4.028768746,1
8464,BU08553707,4.136826958,4.111054447,4.11857452,4.121075452,4.18426854,4.164965369,4.176368329,4.172157136,1
8465,BU08553801,4.154388892,4.214145095,4.222357485,4.185182412,4.114632656,4.072011969,4.047923317,4.112646789,1
8466,BU08553802,4.084088461,4.053191922,4.049693432,3.908990206,3.965186561,3.917033905,3.905933458,3.926841406,4
8467,BU08553803,3.980936759,3.965911896,3.963365169,3.841508996,3.881624351,3.860992645,3.906671343,3.897015065,3
8468,BU08553804,3.916552383,3.900177255,3.924885545,3.84067544,3.901101463,3.849868154,3.852400931,3.823002,3
8469,BU08553805,3.88730472,3.886893236,3.909103563,3.804525843,3.806596894,3.80465627,3.835601206,3.829943172,3
8470,BU08553806,3.855484109,3.820325303,3.863119468,3.831811156,3.825791006,3.845585492,3.864625232,3.858573726,3
8471,BU08553807,3.902353522,3.91192906,3.872023957,3.771233985,3.809551406,3.798871859,3.78624448,3.787730131,3
8472,BU08553808,3.916407479,3.886836043,3.867321571,3.743455995,3.770461454,3.754803321,3.754111604,3.759029362,3
8473,BU08553809,3.935943128,3.910707648,3.938800829,3.871989926,3.858858907,3.856175003,3.86893313,3.849102467,3
8474,BU08553810,4.16538144,4.094109692,4.13840733,4.081906476,4.116539297,4.068125146,4.096793568,4.065734955,1
8475,BU08553811,3.960999298,3.938418963,3.931657473,3.848555527,3.908652703,3.840520324,3.858493275,3.828895337,3
8476,BU08553812,3.999811667,4.015542028,4.010472631,3.927861267,3.978838768,3.924440246,3.895551231,3.898321854,3
8477,BU08553813,4.024791918,3.995718948,4.076521092,4.032751574,4.087106067,4.073107683,4.080744563,4.107328817,4
8478,BU08553814,3.823392067,3.852403523,4.047096646,3.981110129,3.973161217,3.9295522,3.989342029,3.917082314,3
8479,BU08553902,3.801604089,3.745516083,3.754408295,3.654479466,3.658645962,3.678960594,3.712354385,3.794187951,3
8480,BU08553903,3.79127615,3.758171227,3.774507918,3.6979655,3.721630286,3.748255392,3.760692013,3.827657179,3
8481,BU08553904,3.919209746,3.864208093,3.891200473,3.781141876,3.874939647,3.80255479,3.821090491,3.877874336,3
8482,BU08553905,3.842116197,3.791625712,3.858013503,3.797272579,3.829197676,3.849220189,3.846266683,3.881235143,3
8483,BU08554001,4.3444579,4.3132666,4.26810996,4.26386975,4.299298531,4.348252923,4.334121739,4.389102515,2
8484,BU08554002,4.088013422,4.048179293,4.07850893,4.042228894,4.083744991,4.110882709,4.114372979,4.163726604,1
8485,BU08554003,3.988954804,3.946138123,3.963236121,3.966042882,4.006746225,4.04797386,4.056469651,4.091528802,4
8486,BU08554101,4.380979137,4.339413197,4.427131646,4.334399578,4.323496125,4.39365361,4.537414626,4.396636752,0
8487,BU08554201,3.589639979,3.582736154,3.662159352,3.582500473,3.671960302,3.638154601,3.714963008,3.7668992,3
8488,BU08554202,3.782740324,3.759087318,3.770078325,3.71427179,3.759692866,3.758043622,3.781811078,3.832188391,3
8489,BU08554203,3.702748161,3.612906671,3.659160564,3.699431746,3.731130864,3.730813912,3.753958455,3.836610855,3
8490,BU08554204,3.751598434,3.719524257,3.742511434,3.72571941,3.745504105,3.728029863,3.755879017,3.804155799,3
8491,BU08554205,3.601795198,3.624042047,3.618124416,3.602084541,3.705067229,3.705924263,3.685175821,3.767671286,3
8492,BU08554206,3.807258131,3.769903647,3.777543887,3.785567228,3.82416988,3.847404206,3.852036826,3.889665644,3
8493,BU08554207,4.204207594,4.143931172,4.186228486,4.234158362,4.339002999,4.298608743,4.299103551,4.349937854,2
8494,BU08554301,3.762687476,3.77026178,3.845523514,3.710955449,3.64472134,3.684543293,3.717110244,3.797875241,3
8495,BU08554302,3.872754693,3.842004221,3.903400683,3.734160122,3.690048371,3.750211651,3.821376088,3.893197113,3
8496,BU08554303,3.855407418,3.877214434,3.927371348,3.844620764,3.822353512,3.821835729,3.835818227,3.943120815,3
8497,BU08554304,4.072609843,4.090228298,4.117368013,4.013910695,4.083511436,4.017235264,4.043603688,4.123378036,4
8498,BU08554305,3.89000394,3.899304901,3.970934434,3.849398498,3.819944672,3.810398752,3.809198175,3.913703622,3
8499,BU08554306,3.947802601,3.970746829,3.992877578,4.007083772,3.964552191,3.9759224,3.975136583,4.072035037,4
8500,BU08554307,3.952915163,3.953642757,4.012345857,3.942755268,3.993960081,3.984194703,4.004561504,4.073350992,4
8501,BU08554308,3.883069777,3.90791549,3.959434782,3.938643951,4.001324113,3.942904282,3.94291401,4.025652256,3
8502,BU08554401,3.994868942,4.053035701,4.123423009,4.053895758,4.039178392,4.075306828,4.09010033,4.072168413,4
8503,BU08554402,3.983102264,4.006698434,4.060402788,4.008173779,4.030320619,4.014795064,4.048530621,4.037522934,4
8504,BU08554403,3.979185486,4.015318903,4.066804491,4.03604529,4.009130959,4.043460775,4.071461494,4.082353832,4
8505,BU08554404,4.173171519,4.034392362,4.176987101,4.168287152,4.170273233,4.179472782,4.122603342,4.131359965,1
8506,BU08554405,4.203756494,4.261550162,4.288618871,4.278754304,4.271830582,4.255955666,4.263340908,4.283924257,2
8507,BU08554406,3.69033493,3.754170851,3.832320206,3.833782029,3.80989761,3.807269572,3.847789529,3.884351831,3
8508,BU08554501,4.153517542,4.136430438,4.186554601,4.082822695,4.245392808,4.168669156,4.16024364,4.153002882,1
