ID,lbm_2002,lbm_2008,lbm_2012,lbm_2014,lbm_2016,lbm_2018,lbm_2020,lbm_2022,cluster,2002-2008,2008-2012,2012-2014,2014-2016,2016-2018,2018-2020,2020-2022
WK003421,3.986214565,3.966540403,3.935889936,3.975877609,4.000143033,4.065003573,4.088916858,4.095322146,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK003422,3.978679102,3.901049967,3.930859591,3.945147851,3.991128095,4.025500442,4.038718632,4.08942713,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK003423,3.893083843,3.902709356,3.864866024,3.877231036,3.923017457,3.968273936,3.99430184,4.029188733,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003424,3.998924909,4.010518521,3.973328719,3.981383934,4.03277396,4.025513606,4.039574736,4.119317369,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK003425,3.75308575,3.727293995,3.747489721,3.773269859,3.837449235,3.868876489,3.895088816,3.862940211,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003426,3.943358435,3.876454933,3.86263162,3.870970372,3.963333632,3.984284617,4.018145586,4.012418805,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK003427,3.904167513,3.877836886,3.901938813,3.851958152,3.924325553,3.929700762,3.949873519,3.978154832,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK003428,3.999224774,3.951158194,3.936571585,3.972316067,4.021482471,4.033678092,4.075693652,4.072938646,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003429,4.029518028,3.954911601,3.928583552,3.948845454,4.002482341,4.000864935,4.010463409,4.028752242,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK003430,4.055167033,4.02350466,4.005104926,3.989969279,4.040185015,4.066322375,4.071125896,4.081245985,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK003431,4.107114837,4.12196886,4.15616386,4.123547786,4.15523085,4.192544093,4.185611633,4.197544453,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK003434,3.952092945,4.03004329,4.048775506,4.10308874,4.160069818,4.228343116,4.054422775,4.002680902,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK003435,3.986276691,3.935419143,3.922299406,3.888116839,3.874932909,3.949263403,3.941105223,3.878503745,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK003437,4.56921736,4.557020044,4.4485934,4.059874467,4.166094679,4.241870434,4.451794679,4.274186861,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK003441,3.838411665,3.821670509,3.823947744,3.771656965,3.84235903,3.873079415,3.896759074,3.813832116,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK003442,3.896587243,3.90895106,3.889069692,3.897882029,3.94198405,3.955010674,3.981295433,3.966597223,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003443,3.925378029,3.902817892,3.895393752,3.933020065,3.959818557,3.942473006,3.976949205,3.966034118,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003444,3.817527431,3.787835734,3.778390236,3.796402645,3.857789975,3.862839441,3.907084877,3.893885037,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003445,3.871639801,3.827302696,3.844293867,3.835453621,3.88755268,3.924026449,3.960911204,3.947594474,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK003446,3.970615714,3.92582354,3.900931332,3.935540245,3.974716119,3.97201227,4.010474757,4.006545772,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003447,4.009179378,3.989618833,3.953424386,3.973617198,3.99990529,4.027436275,4.047257521,4.01774679,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003448,3.914626387,3.902342846,3.879429087,3.900131904,3.931551441,3.983522256,4.002068264,3.994213939,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK003449,3.969707924,3.924144135,3.890818049,3.885357096,3.896766348,3.957012748,3.988616793,3.961495299,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK003450,3.805908359,3.877562306,3.863065877,3.853237369,3.87839298,3.877315089,3.920633286,3.896527704,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003451,3.958995812,3.9849047,3.946346801,3.926052059,3.953921999,3.973916859,3.995995016,4.00297528,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003452,4.038295124,3.984523557,3.99814286,3.980717364,4.010978654,4.012061612,4.035822983,4.030962888,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK003453,3.830050618,4.005428655,4.118542767,4.106625212,4.150951037,4.189820034,4.185974315,4.193102197,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003456,3.88222926,3.88052891,3.805750346,3.796359147,3.809581044,3.838284265,3.918798602,3.964995336,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003457,3.9116342,3.894500111,3.857421604,3.988573026,3.924943196,4.057347076,4.248690354,4.185052509,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK003458,4.202457106,4.375951415,4.328843192,4.302081572,4.246785091,4.202205137,4.181953858,4.157131667,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003459,4.00159052,4.048228743,4.036199325,4.25523638,4.150152525,4.240246603,4.314658204,4.228735876,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK003461,3.954960883,4.250127369,3.876591104,3.913159094,3.940117066,3.977714149,3.961955918,4.004050576,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003462,3.942874547,4.196044309,3.894854741,3.918314274,3.980297926,4.016842647,4.01468674,4.05894953,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003463,3.934988652,4.015448096,4.033852451,3.962609632,3.97326142,4.063701589,4.071139718,4.104228496,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK003466,3.81246575,4.202964327,4.211976961,4.286467134,4.331412071,4.137818463,4.084398479,4.083558639,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003475,4.184093454,4.182890024,4.21351459,4.229361978,4.24536315,4.236097033,4.197871386,4.258662764,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK003477,4.134840277,4.148897557,4.114423945,4.20719332,4.226088215,4.233105142,4.173045633,4.185970252,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK003485,4.073215989,4.198679273,4.130663645,4.132531624,4.1809257,4.219506305,4.192875154,4.279923071,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK003496,4.186535548,4.144843016,4.116385076,4.057619497,4.012653624,4.061738927,4.11049586,4.115957205,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK003701,4.017452907,4.00288384,4.03411508,4.078883229,4.060590499,4.089521671,4.094117624,4.104260307,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK003702,4.05481566,4.028941894,4.035170323,4.036701113,4.057004229,4.03661899,4.068075198,4.022962503,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003703,4.163522682,4.163306534,4.194435789,4.187446205,4.193228366,4.189102516,4.180759086,4.118889973,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK003704,4.255057477,4.197806966,4.207444184,4.195442881,4.216085476,4.175256743,4.184832568,4.138845542,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK003705,4.200199629,4.186192162,4.193807075,4.168944418,4.199259652,4.175493169,4.139504767,4.083781586,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK004700,4.065352761,4.049180494,4.052067369,4.0465374,4.084495349,4.082966467,4.083342717,4.127491042,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK004701,4.203274525,4.199058639,4.183619523,4.164158743,4.200427864,4.197109792,4.196209226,4.219391933,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK004702,4.12225349,4.115492115,4.115956105,4.113327348,4.123758454,4.127493,4.16623331,4.176040527,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK005000,4.060320737,4.055940507,4.085009423,4.078941566,4.106127979,4.102108771,4.092606248,4.097053532,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK005900,4.050430888,4.105291814,4.094718471,4.079071898,4.101680116,4.085451476,4.09361947,4.118631285,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK005901,4.110455206,4.138727047,4.125959275,4.12787117,4.151925849,4.129437721,4.116508191,4.110636721,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK005902,4.090615571,4.119888014,4.112280895,4.155906301,4.132655684,4.102715209,4.103235678,4.103295762,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK006000,4.224805927,4.251038313,4.273795333,4.269222767,4.304113405,4.273583735,4.277750682,4.270089341,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK007200,4.018799768,4.054712408,4.089929454,4.123000248,4.147868035,4.147227359,4.147227091,4.16638498,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK007201,4.050383406,4.025202959,3.99687413,4.028058708,3.999300333,3.983672865,4.025058269,4.017017019,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK007202,3.994227678,4.080785807,4.04400704,4.097307345,4.06458167,4.107810316,4.097083469,4.073548462,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK007401,4.044008781,4.0909906,4.08490424,4.292442027,4.13799298,4.143262428,4.154325903,4.189587905,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK007402,4.184135653,4.196612391,4.214374787,4.271635837,4.307168955,4.287650674,4.249917146,4.274804058,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK007403,4.255261082,4.245693642,4.238559141,4.260622874,4.262096388,4.286494556,4.26166435,4.282284344,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK007404,4.134422524,4.140501086,4.113429516,4.163759801,4.174577104,4.156469875,4.152836469,4.162969363,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK007406,4.215712449,4.269674024,4.266038691,4.396839727,4.332826519,4.34641103,4.349687856,4.352422608,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK007407,4.117197494,4.151732739,4.116439855,4.208547997,4.136103643,4.210910511,4.185696041,4.157838937,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK007409,4.136748475,4.155695002,4.159464654,4.161599466,4.149640228,4.164300326,4.169841417,4.195415,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008010,4.065243504,4.103266289,4.114091276,4.098006967,4.124827142,4.104890751,3.956622607,4.071428875,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008011,3.949290112,4.020713054,4.034277906,4.02727614,4.092834049,4.065970053,4.007316257,4.133130714,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008020,3.990242911,4.033942204,4.02266335,3.96864814,3.982208218,3.977121251,3.8897032,3.98887129,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008030,4.112391855,4.150502543,4.131967551,4.150755792,4.163111558,4.167416662,4.088326292,4.190659992,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008031,4.120998578,4.164822018,4.162407004,4.200984933,4.207630779,4.197347201,4.15926429,4.217447165,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008032,4.193120382,4.246657382,4.205681737,4.202172715,4.242285856,4.262037754,4.190409149,4.281333885,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008040,4.098131167,4.123347889,4.110844116,4.081638056,4.134274194,4.122039659,4.065512767,4.185205911,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008041,3.996166696,4.009410531,3.998817773,3.988667597,3.991076471,4.032626832,3.990374364,4.069753446,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008050,3.706586565,3.72918474,3.723636728,3.761841873,3.780416325,3.784658437,3.742356771,3.763759466,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008051,4.014373664,4.052596407,4.043489121,4.081930535,4.115659542,4.126593365,4.102834582,4.161393551,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008060,4.001367311,3.980802445,3.968379563,3.989862544,3.943452391,4.004309213,3.950335428,3.968421794,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008061,3.821758648,3.831166631,3.889086387,3.941076429,3.910515378,3.98204751,3.952974222,3.995644463,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008062,4.114441644,4.124766224,4.188511263,4.237016591,4.255533833,4.266914819,4.208221575,4.257182178,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008063,4.111945126,4.114809563,4.125259472,4.156727532,4.182552833,4.158296699,4.122045432,4.168498123,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008070,4.081036725,4.119711038,4.115995128,4.168557235,4.185169786,4.186157234,4.125929184,4.177577725,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008071,4.277177796,4.332678818,4.322741025,4.331621324,4.314876839,4.344336321,4.329656607,4.355707243,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008072,4.131294218,4.296777774,4.246551462,4.255833476,4.278513486,4.297776465,4.271846246,4.302052307,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK008073,4.010701437,4.073295249,4.318183311,4.245466568,4.234349006,4.267147384,4.251281611,4.321298429,0,-1.0782518625587045,2.5242364239689303,2.2281865257665565,2.1418067478664775,2.090628076893497,2.1271706372910013,1.730459072443132
WK008074,4.165502136,4.178672049,4.230772958,4.386056547,4.329219727,4.414920439,4.472190688,4.36626836,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008080,4.141947369,4.170610243,4.17442335,4.210382428,4.200157386,4.190192302,4.166549381,4.2124756,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008081,4.150877111,4.146376962,4.163518747,4.173347721,4.193695558,4.196051042,4.193505332,4.20052464,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008082,4.084778729,4.121830351,4.149210167,4.151992815,4.140087393,4.152531865,4.151144955,4.152179314,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008501,4.101005684,4.103465905,4.117552089,4.148836716,4.144554478,4.15037649,4.140291524,4.144997272,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008502,4.15774774,4.144577526,4.14782742,4.157526313,4.162005764,4.155195724,4.148633538,4.156003932,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008503,4.200816037,4.210158783,4.167456557,4.180003351,4.188025455,4.201088734,4.167447682,4.144302824,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008504,4.195788327,4.203947103,4.202259664,4.268162024,4.290106738,4.252598595,4.237709196,4.259554172,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008505,4.165632645,4.150647892,4.192787862,4.166633433,4.174271254,4.232499736,4.208283203,4.197169642,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008506,4.123103193,4.135831406,4.121315353,4.106136575,4.081056028,4.110865406,4.120487485,4.112946891,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008507,4.210116974,4.220939199,4.186148795,4.233696212,4.232018233,4.209889482,4.164418802,4.194729837,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008508,4.145631454,4.180041728,4.173886972,4.192814526,4.108517908,4.180703976,4.154120228,4.165282668,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008509,4.248627053,4.252341579,4.203720896,4.20262004,4.182215041,4.235002947,4.192110154,4.201236149,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008510,4.168350329,4.154369464,4.138837898,4.190538282,4.231928411,4.202769059,4.184521656,4.191029455,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008511,4.073273263,4.088889668,4.123633487,4.075318049,4.110310457,4.115850628,4.126012008,4.130011816,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK008512,4.263285696,4.24674054,4.196516231,4.245195113,4.215680134,4.243958301,4.227584407,4.240951026,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008513,4.196717813,4.231640425,4.211726082,4.174092466,4.192166975,4.158509785,4.148426044,4.149242053,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK008601,4.177605212,4.215868999,4.233603211,4.207404565,4.192226451,4.230198084,4.21551646,4.215859946,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008602,4.191789079,4.233959594,4.228232711,4.296310156,4.280804089,4.321356508,4.304923597,4.304705844,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008604,4.172523599,4.239495102,4.222362959,4.229181827,4.184525428,4.245535262,4.248858271,4.242530842,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008605,4.05511224,4.073741145,4.076019758,4.095249499,4.052527022,4.107580389,4.117364788,4.153218386,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008606,4.281674707,4.31160124,4.314127464,4.298554172,4.307764219,4.291426935,4.199811677,4.197324178,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008607,4.192926405,4.239762692,4.241910308,4.274060924,4.195706535,4.276550389,4.230277011,4.255860374,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008608,4.176980581,4.188161622,4.208240062,4.212638741,4.172615267,4.231266475,4.206137344,4.231449727,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008609,4.2257462,4.231495753,4.251158952,4.221386995,4.226432765,4.231994564,4.210285548,4.233339203,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK008610,4.251172046,4.294159693,4.275852704,4.244046304,4.306620803,4.262093915,4.221609412,4.246118857,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK008611,4.174228528,4.222953277,4.19595219,4.228297607,4.225695374,4.226633767,4.223549902,4.228768721,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK008613,4.301635979,4.29569217,4.270115208,4.308408101,4.332081404,4.314550672,4.28410486,4.270649655,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK008614,4.259182082,4.272303243,4.301000829,4.288893764,4.258918479,4.275858072,4.257885699,4.243888808,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008615,4.196050945,4.181607392,4.230564305,4.255689968,4.186543702,4.235641722,4.204745592,4.191632331,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008616,4.136307418,4.188215826,4.201684998,4.219476054,4.184736844,4.240799043,4.247359973,4.238588355,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008617,4.194918379,4.184344711,4.191558741,4.193514313,4.153097864,4.214250309,4.196494784,4.211055934,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK008800,4.113143978,4.123618849,4.146672828,4.323892604,4.299501234,4.214329168,4.23699338,4.230242495,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK009000,4.081334916,4.12612509,4.135748962,4.160401523,4.173760245,4.179699191,4.169711375,4.174786534,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
